objectid,country,name,company,group_comp,subgroup,groupid,area_ha
6767,IDN,PT. TIGER MANDAU TELAWANG 2,PT. TIGER MANDAU TELAWANG,No group,,99,4913
6768,IDN,PT. KOMASHUT PANDUHUP,PT. KOMASHUT PANDUHUP,No group,,99,2933
6769,IDN,PT. LUBUK MANGGURUH,PT. LUBUK MANGGURUH,No group,,99,1534
6770,IDN,PT. NATAI SAWIT PERKASA,PT. NATAI SAWIT PERKASA,No group,,99,13165
6771,IDN,PT. KARYA LUHUR SEJATI,PT. KARYA LUHUR SEJATI,No group,,99,15538
6772,IDN,PT. MINNA PADI PLANTATIONS,PT. MINNA PADI PLANTATIONS,No group,,99,16727
6773,IDN,PT. FLORA NUSA PERDANA,PT. FLORA NUSA PERDANA,No group,,99,9087
6774,IDN,PT. SARI RAMIN SUNJAYA,PT. SARI RAMIN SUNJAYA,No group,,99,14281
6775,IDN,PT. GRAHA CAKRA MULIA,PT. GRAHA CAKRA MULIA,No group,,99,13800
6776,IDN,PT. Kalimantan Sawit Kusuma 3,PT. Kalimantan Sawit Kusuma,No group,,99,1668
6777,IDN,PT. SUMBER MAHARDHIKA GRAHA,PT. SUMBER MAHARDHIKA GRAHA,No group,,99,18209
6778,IDN,PT. MENTHOBI MITRA LESTARI/PT. MENTHOBI SAWIT,PT. MENTHOBI MITRA LESTARI/PT. MENTHOBI SAWIT,No group,,99,15951
6779,IDN,PT. SAWIT MULTI UTAMA,PT. SAWIT MULTI UTAMA,No group,,99,15458
6780,IDN,PT. TANJUNG SAWIT ABADI,PT. TANJUNG SAWIT ABADI,No group,,99,11648
6781,IDN,PT. SAWIT SUMBER MAS SARANA 3,PT. SAWIT SUMBER MAS SARANA,No group,,99,12717
6782,IDN,PT. MENTHOBI SAWIT JAYA,PT. MENTHOBI SAWIT JAYA,No group,,99,898
6783,IDN,PT. PERSADA BINA NUSANTARA PAGI,PT. PERSADA BINA NUSANTARA PAGI,No group,,99,4512
6784,IDN,PT. GUNUNG SEJAHTERA PUTI PESONA,PT. GUNUNG SEJAHTERA PUTI PESONA,No group,,99,8834
6785,IDN,PT. GUNUNG SEJAHTERA YOLI MAKMUR,PT. GUNUNG SEJAHTERA YOLI MAKMUR,No group,,99,4388
6786,IDN,PT. AGRO KARYA PRIMA LESTARI,PT. AGRO KARYA PRIMA LESTARI,Sinar Mas,,68,20398
6787,IDN,PT. MITRA KARYA AGROINDO 1,PT. MITRA KARYA AGROINDO,Sinar Mas,,68,14430
6788,IDN,PT. MITRA KARYA AGROINDO 2,PT. MITRA KARYA AGROINDO,Sinar Mas,,68,3867
6789,IDN,PT. BUMI SAWIT KENCANA 2,PT. BUMI SAWIT KENCANA,Wilmar,,77,4357
6790,IDN,PT. TEGUH SEMPURNA 1,PT. TEGUH SEMPURNA,Sime Darby,,66,11960
6791,IDN,PT. Agro Indomas 4,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,298
6792,IDN,PT. SAWIT MAS NUGRAHA PERDANA 2,PT. SAWIT MAS NUGRAHA PERDANA,No group,,99,1562
6793,IDN,PT. SAWIT MAS NUGRAHA PERDANA 3,PT. SAWIT MAS NUGRAHA PERDANA,No group,,99,1492
6794,IDN,PT. SAWIT MAS NUGRAHA PERDANA 4,PT. SAWIT MAS NUGRAHA PERDANA,No group,,99,997
6795,IDN,PT. AHMAD SALEH PERKASA,PT. AHMAD SALEH PERKASA,No group,,99,14822
6796,IDN,PT. SAWIT MAS NUGRAHA PERDANA 5,PT. SAWIT MAS NUGRAHA PERDANA,No group,,99,1135
6797,IDN,PT. BORNEO EKA SAWIT TANGGUH,PT. BORNEO EKA SAWIT TANGGUH,No group,,99,12675
6798,IDN,PT. WANA SAWIT SUBUR LESTARI 3,PT. WANA SAWIT SUBUR LESTARI,No group,,99,4427
6799,IDN,PT. BAWAK SAWIT TUNAS BELUM,PT. BAWAK SAWIT TUNAS BELUM,Wilmar,,77,6262
6800,IDN,PT. MEGA IKA KANSA 3,PT. MEGA IKA KANSA,No group,,99,1558
6801,IDN,PT. Salonok Ladang Mas 1,PT. Salonok Ladang Mas,Jcorp,,32,882
6802,IDN,PT. ALAM SAWIT PERMAI,PT. ALAM SAWIT PERMAI,Wilmar,,77,14470
6803,IDN,PT. GAWI BAHANDEP SAWIT MEKAR,PT. GAWI BAHANDEP SAWIT MEKAR,No group,,99,16575
6804,IDN,PT. SAWIT GAWIN ITAH SAMANDIAI,PT. SAWIT GAWIN ITAH SAMANDIAI,No group,,99,13170
6805,IDN,PT. SARANA TITIAN PERMATA,PT. SARANA TITIAN PERMATA,Wilmar,,77,18956
6806,IDN,PT. EKA KAHARAP ITAH,PT. EKA KAHARAP ITAH,Wilmar,,77,15173
6807,IDN,PT. RIMBA HARAPAN SAKTI,PT. RIMBA HARAPAN SAKTI,No group,,99,13792
6808,IDN,PT. BULAU SAWIT BAJENTA,PT. BULAU SAWIT BAJENTA,Wilmar,,77,12632
6809,IDN,PT. MUSTIKA SEMBULUH 1,PT. MUSTIKA SEMBULUH,Wilmar,,77,4711
6810,IDN,PT. MUSTIKA SEMBULUH 2,PT. MUSTIKA SEMBULUH,Wilmar,,77,7213
6811,IDN,PT. MUSTIKA SEMBULUH 3,PT. MUSTIKA SEMBULUH,Wilmar,,77,8389
6812,IDN,PT. BUMI SAWIT KENCANA 3,PT. BUMI SAWIT KENCANA,Wilmar,,77,2250
6813,IDN,PT. Agro Indomas 5,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,906
6814,IDN,PT. MANANJUNG HAYAK,PT. MANANJUNG HAYAK,No group,,99,1818
6815,IDN,PT. KARYA ABADI MAKMUR,PT. KARYA ABADI MAKMUR,No group,,99,13800
6816,IDN,PT. MINERAL BUMI REKSA PERDANA,PT. MINERAL BUMI REKSA PERDANA,No group,,99,4123
6817,IDN,KOP. BINA USAHA,KOP. BINA USAHA,No group,,99,2815
6818,IDN,PT. Karya Makmur Bahagia 1,PT. Karya Makmur Bahagia,No group,,99,10522
6819,IDN,PT. HUTANINDO AGRO LESTARI 3,PT. HUTANINDO AGRO LESTARI,No group,,99,4158
6820,IDN,PT. SARANA PRIMA MULTI NIAGA,PT. SARANA PRIMA MULTI NIAGA,No group,,99,8284
6821,IDN,PT. Bumi Hutani Lestari 1,PT. Bumi Hutani Lestari,No group,,99,2418
6822,IDN,PT. TUNAS AGRO SUBUR KENCANA 2,PT. TUNAS AGRO SUBUR KENCANA,No group,,99,8049
6823,IDN,PT. NABATINDO KARYA UTAMA,PT. NABATINDO KARYA UTAMA,No group,,99,1250
6824,IDN,PT. WINDU NABATINDO LESTARI 4,PT. WINDU NABATINDO LESTARI,No group,,99,3537
6825,IDN,PT. Windu Nabatindo Abadi EX SURYA BAROKAH 4,PT. Windu Nabatindo Abadi EX SURYA BAROKAH,No group,,99,1473
6826,IDN,PT. WINDU NABATINDO LESTARI 5,PT. WINDU NABATINDO LESTARI,No group,,99,479
6827,IDN,PT. HAMPALIT JAYA,PT. HAMPALIT JAYA,No group,,99,4967
6828,IDN,PT. WINDU NABATINDO SEJAHTERA,PT. WINDU NABATINDO SEJAHTERA,No group,,99,4826
6829,IDN,PT. MULYA SAWIT AGRO LESTARI 2,PT. MULYA SAWIT AGRO LESTARI,No group,,99,8287
6830,IDN,PT. MITRA JAYA AGRO PALM,PT. MITRA JAYA AGRO PALM,No group,,99,12206
6831,IDN,PT. KALIMANTAN RIA SEJAHTERA,PT. KALIMANTAN RIA SEJAHTERA,No group,,99,12037
6832,IDN,PT. GUNUNG SEJAHTERA DUA INDAH,PT. GUNUNG SEJAHTERA DUA INDAH,No group,,99,8581
6833,IDN,PT. AGRO MENARA RAHMAT,PT. AGRO MENARA RAHMAT,No group,,99,7484
6834,IDN,PT. TEGUH SEMPURNA 2,PT. TEGUH SEMPURNA,Sime Darby,,66,4517
6835,IDN,PT. Gemareksa Mekarsari 2,PT. Gemareksa Mekarsari,Indhasana Group,,27,3768
6836,IDN,PT. Nirmala Agro Lestari 2,PT. Nirmala Agro Lestari,Astra International,,5,1387
6837,IDN,PT. SAWIT PRIMA LESTARI 1,PT. SAWIT PRIMA LESTARI,No group,,99,1339
6838,IDN,PT. SAWIT PRIMA LESTARI 2,PT. SAWIT PRIMA LESTARI,No group,,99,640
6839,IDN,PT. BUANA ADHITAMA 1,PT. BUANA ADHITAMA,Sinar Mas,,68,2015
6840,IDN,PT. BUANA ADHITAMA 2,PT. BUANA ADHITAMA,Sinar Mas,,68,9491
6841,IDN,PT. GLOBALINDO AGUNG LESTARI 2,PT. GLOBALINDO AGUNG LESTARI,No group,,99,27508
6842,IDN,PT. OLONG JAYA RAYA,PT. OLONG JAYA RAYA,No group,,99,21471
6843,IDN,PT. Multi Persada Gatra Megah 1,PT. Multi Persada Gatra Megah,Mantimin Coal Mining,,41,6572
6844,IDN,PT. MURA SAWIT CIPTA PERSADA 1,PT. MURA SAWIT CIPTA PERSADA,No group,,99,5221
6845,IDN,PT. MURA SAWIT CIPTA PERSADA 2,PT. MURA SAWIT CIPTA PERSADA,No group,,99,2949
6846,IDN,KOP. MTRA USAHA PUTRA BATARA,KOP. MTRA USAHA PUTRA BATARA,No group,,99,1803
6847,IDN,PT. SINAR BENUA 1,PT. SINAR BENUA,No group,,99,5578
6848,IDN,PT. SINAR BENUA 2,PT. SINAR BENUA,No group,,99,3055
6849,IDN,PT. PETAK MALAI SAWIT MAKMUR 2,PT. PETAK MALAI SAWIT MAKMUR,Wilmar,,77,9070
6850,IDN,PT. Kridatama Lancar 1,PT. Kridatama Lancar,Sime Darby,,66,2396
6851,IDN,PT. Hamanesia,PT. Hamanesia,No group,,99,14290
6852,IDN,PT. Putra Mentaya,PT. Putra Mentaya,No group,,99,7119
6853,IDN,PT. Madana Sawit,PT. Madana Sawit,No group,,99,17028
6854,IDN,PT. Centar Borneo Agro Persada 1,PT. Centar Borneo Agro Persada,No group,,99,421
6855,IDN,PT. Karya Dewi Putra,PT. Karya Dewi Putra,No group,,99,15358
6856,IDN,PT. Wanakasta Nusantara,PT. Wanakasta Nusantara,No group,,99,16076
6857,IDN,PT. Agro Buana Inti Lestari,PT. Agro Buana Inti Lestari,No group,,99,2834
6858,IDN,PT. Nirmala Agro Lestari 3,PT. Nirmala Agro Lestari,Astra International,,5,379
6859,IDN,PT. Nirmala Agro Lestari 4,PT. Nirmala Agro Lestari,Astra International,,5,32
6860,IDN,PT. Betang PTT,PT. Betang PTT,No group,,99,6569
6861,IDN,PT. Subur Sawit 1,PT. Subur Sawit,No group,,99,3908
6862,IDN,PT. Dagang Industri,PT. Dagang Industri,No group,,99,343
6863,IDN,PT. P4S Graha Inti Jaya 1,PT. P4S Graha Inti Jaya,No group,,99,822
6864,IDN,PT. Multi Persada Gatra Megah II 1,PT. Multi Persada Gatra Megah II,Mantimin Coal Mining,,41,949
6865,IDN,PT. Mitra Abadi Makmur Pratama 1,PT. Mitra Abadi Makmur Pratama,Mitra Jaya Group,,43,20795
6866,IDN,PT. Mitra Abadi Makmur Pratama 2,PT. Mitra Abadi Makmur Pratama,Mitra Jaya Group,,43,5314
6867,IDN,PT. Agro Mandiri Perdana 2,PT. Agro Mandiri Perdana,Sinar Mas,,68,3156
6868,IDN,PT. Agro Mandiri Perdana 3,PT. Agro Mandiri Perdana,Sinar Mas,,68,46
6869,IDN,PT. Nusantara Upaya Bakti 1,PT. Nusantara Upaya Bakti,No group,,99,11126
6870,IDN,PT. Rimba Karya Kalimantan,PT. Rimba Karya Kalimantan,No group,,99,11845
6871,IDN,PT. Gema Mina Kencana,PT. Gema Mina Kencana,No group,,99,4463
6872,IDN,PT. Trimukti Setia Pratama,PT. Trimukti Setia Pratama,No group,,99,1838
6873,IDN,PT. Sumber Integral Agro Industri,PT. Sumber Integral Agro Industri,No group,,99,6786
6874,IDN,PT. Persada Bina Nusantara Abadi,PT. Persada Bina Nusantara Abadi,Astra International,,5,11680
6875,IDN,PT. Subur Sawit 2,PT. Subur Sawit,No group,,99,1078
6876,IDN,PT. Sumber Mardhika Graha,PT. Sumber Mardhika Graha,Jcorp,,32,10768
6877,IDN,PT. Graha Cakra Mulia,PT. Graha Cakra Mulia,Jcorp,,32,474
6878,IDN,PT. Subur Sawit 3,PT. Subur Sawit,No group,,99,648
6879,IDN,PT. Waringin Puspa Lestari,PT. Waringin Puspa Lestari,No group,,99,6705
6880,IDN,PT. Subur Sawit 4,PT. Subur Sawit,No group,,99,10094
6881,IDN,PT. Meta Epsi Agro III 1,PT. Meta Epsi Agro III,Medco Group,,42,4130
6882,IDN,PT. Meta Epsi Agro III 2,PT. Meta Epsi Agro III,Medco Group,,42,836
6883,IDN,PT. Cipta Narada Lestari,PT. Cipta Narada Lestari,Astra International,,5,6853
6884,IDN,PT. Wanaasri Fajarindo,PT. Wanaasri Fajarindo,No group,,99,13355
6885,IDN,PT. Nusantara Upaya Bakti 2,PT. Nusantara Upaya Bakti,No group,,99,1830
6886,IDN,PT. Tapian Nadenggan 2,PT. Tapian Nadenggan,Sinar Mas,,68,12646
6887,IDN,PT. Mitra Utama Abadi,PT. Mitra Utama Abadi,Mitra Jaya Group,,43,451
6888,IDN,PT. Agro Buana 1,PT. Agro Buana,No group,,99,1097
6889,IDN,PT. Agro Buana 2,PT. Agro Buana,No group,,99,1232
6890,IDN,PT. Cipta Tani,PT. Cipta Tani,No group,,99,2641
6891,IDN,PT. Agro Buana 3,PT. Agro Buana,No group,,99,199
6892,IDN,PT. Agro Buana 4,PT. Agro Buana,No group,,99,794
6893,IDN,PT. Sawit Prima Subur 1,PT. Sawit Prima Subur,No group,,99,2552
6894,IDN,PT. Kridatama Lancar 2,PT. Kridatama Lancar,Sime Darby,,66,16893
6895,IDN,PT. Lawang Haring Perkasa,PT. Lawang Haring Perkasa,No group,,99,1305
6896,IDN,PT. Lautan Mustika Jaya,PT. Lautan Mustika Jaya,No group,,99,3415
6897,IDN,PT. Agro Wana Lestari,PT. Agro Wana Lestari,Agro Group,,81,1582
6898,IDN,PT. Agro Mandiri Perdana 4,PT. Agro Mandiri Perdana,Sinar Mas,,68,3688
6899,IDN,PT. Graha Jaya Abadi I,PT. Graha Jaya Abadi I,No group,,99,22382
6900,IDN,PT. Transindo Bakti Pertiwi 1,PT. Transindo Bakti Pertiwi,No group,,99,11299
6901,IDN,PT. Sawitmas Nugraha Pratama,PT. Sawitmas Nugraha Pratama,No group,,99,2184
6902,IDN,PT. Karya Makmur Bahagia 2,PT. Karya Makmur Bahagia,No group,,99,8994
6903,IDN,PT. Indroguna Sakti,PT. Indroguna Sakti,No group,,99,6305
6904,IDN,PT. Indrogunas Pratama 1,PT. Indrogunas Pratama,No group,,99,4960
6905,IDN,PT. Indrogunas Pratama 2,PT. Indrogunas Pratama,No group,,99,2475
6906,IDN,PT. Lestari Unggul Jaya 2,PT. Lestari Unggul Jaya,Sinar Mas,,68,5448
6907,IDN,PT. Centar Borneo Agro Persada 2,PT. Centar Borneo Agro Persada,No group,,99,1839
6908,IDN,PT. Centar Borneo Agro Persada 3,PT. Centar Borneo Agro Persada,No group,,99,6970
6909,IDN,PT. Jaya Citra 1,PT. Jaya Citra,No group,,99,7213
6910,IDN,PT. Lestari Unggul Jaya 3,PT. Lestari Unggul Jaya,Sinar Mas,,68,740
6911,IDN,PT. Transindo Bakti Pertiwi 2,PT. Transindo Bakti Pertiwi,No group,,99,7410
6912,IDN,PT. Bhadra Cemerlang,PT. Bhadra Cemerlang,Astra International,,5,1901
6913,IDN,PT. Lestari Unggul Jaya 4,PT. Lestari Unggul Jaya,Sinar Mas,,68,705
6914,IDN,PT. Jaya Citra 2,PT. Jaya Citra,No group,,99,6730
6915,IDN,PT. Astana Karya,PT. Astana Karya,No group,,99,4957
6916,IDN,PT. Bina Sawit Abadi Pratama 1,PT. Bina Sawit Abadi Pratama,Sinar Mas,,68,11077
6917,IDN,PT. Sawit Prima Subur 2,PT. Sawit Prima Subur,No group,,99,3100
6918,IDN,PT. Hasfarm Utama Estate 1,PT. Hasfarm Utama Estate,Hasfarm Group,,25,8842
6919,IDN,PT. P4S Graha Inti Jaya 2,PT. P4S Graha Inti Jaya,No group,,99,1024
6920,IDN,PT. Rimba Pratika Mandiri,PT. Rimba Pratika Mandiri,No group,,99,10834
6921,IDN,PT. Braz Utama,PT. Braz Utama,No group,,99,22455
6922,IDN,PT. Sumber Mitra Jaya 1,PT. Sumber Mitra Jaya,No group,,99,30350
6923,IDN,PT. Banian 1,PT. Banian,No group,,99,546
6924,IDN,PT. Banian 2,PT. Banian,No group,,99,1090
6925,IDN,PT. Sumber Mitra Jaya 2,PT. Sumber Mitra Jaya,No group,,99,8561
6926,IDN,PT. Nirmala Agro Lestari 5,PT. Nirmala Agro Lestari,Astra International,,5,7485
6927,IDN,PT. Satria Hupasarana,PT. Satria Hupasarana,Indhasana Group,,27,8053
6928,IDN,PT. Multi Persada Gatra Megah II 2,PT. Multi Persada Gatra Megah II,Mantimin Coal Mining,,41,3940
6929,IDN,PT. Multi Persada Gatra Megah II 3,PT. Multi Persada Gatra Megah II,Mantimin Coal Mining,,41,1082
6930,IDN,PT. Barito Sawit Utama,PT. Barito Sawit Utama,No group,,99,10123
6931,IDN,PT. Sawit Sumber Rejeki 1,PT. Sawit Sumber Rejeki,No group,,99,4303
6932,IDN,PT. Sawit Sumber Rejeki 2,PT. Sawit Sumber Rejeki,No group,,99,1790
6933,IDN,PT. Wahana Guna Marga Pratama,PT. Wahana Guna Marga Pratama,Barito Pacific,,7,31328
6934,IDN,PT. Sardo Bakti Cipta 1,PT. Sardo Bakti Cipta,No group,,99,16649
6935,IDN,PT. Agro Pratama Subur Lestari,PT. Agro Pratama Subur Lestari,Barito Pacific,,7,15567
6936,IDN,PT. Kalimantan Suka Mulya,PT. Kalimantan Suka Mulya,No group,,99,11957
6937,IDN,PT. Sardo Bakti Cipta 2,PT. Sardo Bakti Cipta,No group,,99,4001
6938,IDN,PT. Batang Kamalah,PT. Batang Kamalah,No group,,99,11495
6939,IDN,PT. Agro Pratama Subur Rejeki,PT. Agro Pratama Subur Rejeki,No group,,99,11863
6940,IDN,PT. Sawitindo Mandara Permai,PT. Sawitindo Mandara Permai,No group,,99,4959
6941,IDN,PT. Antang Ganda Utama 4,PT. Antang Ganda Utama,Makin Group,,40,3260
6942,IDN,PT. Sumber Mitra Jaya 3,PT. Sumber Mitra Jaya,No group,,99,6276
6943,IDN,PT. Sumber Mitra Jaya 4,PT. Sumber Mitra Jaya,No group,,99,27226
6944,IDN,PT. Sumber Mitra Jaya 5,PT. Sumber Mitra Jaya,No group,,99,2078
6945,IDN,PT. Duta Marga Kreasi,PT. Duta Marga Kreasi,No group,,99,10361
6946,IDN,PT. Bima Sakti Kalimantan Persada,PT. Bima Sakti Kalimantan Persada,No group,,99,26951
6947,IDN,PT. Austral Bina,PT. Austral Bina,No group,,99,22993
6948,IDN,PT. Borneo Mandala Agro Utama,PT. Borneo Mandala Agro Utama,No group,,99,19160
6949,IDN,PT. Bisma Flora Agro Utama,PT. Bisma Flora Agro Utama,No group,,99,20898
6950,IDN,PT. Multi Persada Gatra Megah 2,PT. Multi Persada Gatra Megah,Mantimin Coal Mining,,41,3839
6951,IDN,PT. Antang Ganda Utama 5,PT. Antang Ganda Utama,Makin Group,,40,6612
6952,IDN,PT. Karya Makmur Bahagia 3,PT. Karya Makmur Bahagia,No group,,99,8994
6953,IDN,PT. First Lamandau Timber International,PT. First Lamandau Timber International,No group,,99,16410
6954,IDN,PT. Bina Sawit Abadi Pratama 2,PT. Bina Sawit Abadi Pratama,Sinar Mas,,68,20336
6955,IDN,PT. Musirawas Citra Harpindo,PT. Musirawas Citra Harpindo,No group,,99,14012
6956,IDN,PT. Agro Indomas (Bohindomas Permai),PT. Agro Indomas (Bohindomas Permai),Goodhope Asia Holdings,Carson Cumberbatch PLC,21,17482
6957,IDN,PT. Sapta Karya Damai,PT. Sapta Karya Damai,No group,,99,13728
6958,IDN,PT. Salonok Ladang Mas 2,PT. Salonok Ladang Mas,Jcorp,,32,9218
6959,IDN,PT. Harapan Hibrida Kalbar 2,PT. Harapan Hibrida Kalbar,Cargill,,11,9849
6960,IDN,PT. Hasfarm Utama Estate 2,PT. Hasfarm Utama Estate,Makin Group,,40,9618
6961,IDN,PT. London Sumatera Internasional,PT. London Sumatera Internasional,Napan and Risjadson,,49,2056
6962,IDN,PT. Gemareksa Mekarsari 3,PT. Gemareksa Mekarsari,Indhasana Group,,27,261
6963,IDN,PT. Gemareksa Mekarsari 4,PT. Gemareksa Mekarsari,Indhasana Group,,27,139
6964,IDN,PT. Sukajadi Sawit Mekar 1,PT. Sukajadi Sawit Mekar,Musim Mas,,48,2393
6965,IDN,PT. Sungai Rangit Kencana 1,PT. Sungai Rangit Kencana,No group,,99,6519
6966,IDN,PT. Sungai Rangit Kencana 2,PT. Sungai Rangit Kencana,No group,,99,309
6967,IDN,PT. Sungai Rangit Kencana 3,PT. Sungai Rangit Kencana,No group,,99,2299
6968,IDN,PT. Sawitmas Nugraha Perdana,PT. Sawitmas Nugraha Perdana,No group,,99,1577
6969,IDN,PT. Sukajadi Sawit Mekar 2,PT. Sukajadi Sawit Mekar,Musim Mas,,48,7207
6970,IDN,PT. Bumi Hutani Lestari 2,PT. Bumi Hutani Lestari,No group,,99,11282
6971,IDN,PT. Gemareksa Mekarsari 5,PT. Gemareksa Mekarsari,Indhasana Group,,27,6316
6972,IDN,PT. Jaya Citra 3,PT. Jaya Citra,No group,,99,1155
6973,IDN,PT. BUANA ARTHA SEJAHTERA 2,PT. BUANA ARTHA SEJAHTERA,Sinar Mas,,68,6531
6974,IDN,PT. Swadaya Andika 1,PT. Swadaya Andika,Sime Darby,,66,510
6975,IDN,PT. Swadaya Andika 2,PT. Swadaya Andika,Sime Darby,,66,494
6976,IDN,PT. Smart Corporation 1,PT. Smart Corporation,Sinar Mas,,68,7555
6977,IDN,PT. Smart Corporation 2,PT. Smart Corporation,Sinar Mas,,68,7002
6978,IDN,PT. Sajang Heulang 1,PT. Sajang Heulang,Sime Darby,,66,1625
6979,IDN,PT. Sajang Heulang 2,PT. Sajang Heulang,Sime Darby,,66,57
6980,IDN,PT. Sajang Heulang 3,PT. Sajang Heulang,Sime Darby,,66,151
6981,IDN,PT. Sajang Heulang 4,PT. Sajang Heulang,Sime Darby,,66,201
6982,IDN,PT. Sajang Heulang 5,PT. Sajang Heulang,Sime Darby,,66,329
6983,IDN,PT. Sajang Heulang 6,PT. Sajang Heulang,Sime Darby,,66,217
6984,IDN,PTP Nusantara XIII 1,PTP Nusantara XIII,PT Perkebunan Nusantara III Persero,,57,632
6985,IDN,PTP Nusantara XIII 2,PTP Nusantara XIII,PT Perkebunan Nusantara III Persero,,57,836
6986,IDN,PT. Malindo Jaya Diraja 1,PT. Malindo Jaya Diraja,No group,,99,40
6987,IDN,PT. Malindo Jaya Diraja 2,PT. Malindo Jaya Diraja,No group,,99,93
6988,IDN,PT. Malindo Jaya Diraja 3,PT. Malindo Jaya Diraja,No group,,99,210
6989,IDN,PT. Malindo Jaya Diraja 4,PT. Malindo Jaya Diraja,No group,,99,16
6990,IDN,PT. Malindo Jaya Diraja 5,PT. Malindo Jaya Diraja,No group,,99,24
6991,IDN,PT. Malindo Jaya Diraja 6,PT. Malindo Jaya Diraja,No group,,99,17
6992,IDN,PT. Malindo Jaya Diraja 7,PT. Malindo Jaya Diraja,No group,,99,15130
6993,IDN,PT. Malindo Jaya Diraja 8,PT. Malindo Jaya Diraja,No group,,99,5178
6994,IDN,PT. Laguna Mandiri 1,PT. Laguna Mandiri,Sime Darby,,66,89
6995,IDN,PT. Laguna Mandiri 2,PT. Laguna Mandiri,Sime Darby,,66,89
6996,IDN,PT. Laguna Mandiri 3,PT. Laguna Mandiri,Sime Darby,,66,266
6997,IDN,PT. Laguna Mandiri 4,PT. Laguna Mandiri,Sime Darby,,66,94
6998,IDN,PT. Laguna Mandiri 5,PT. Laguna Mandiri,Sime Darby,,66,10239
6999,IDN,PT. Laguna Mandiri 6,PT. Laguna Mandiri,Sime Darby,,66,266
7000,IDN,PT. Laguna Mandiri 7,PT. Laguna Mandiri,Sime Darby,,66,94
7001,IDN,PT. Ladang Rumpun Subur Abadi,PT. Ladang Rumpun Subur Abadi,Sime Darby,,66,6062
7002,IDN,PT. Kintap Jaya Wattindo 1,PT. Kintap Jaya Wattindo,No group,,99,6301
7003,IDN,PT. Kintap Jaya Wattindo 2,PT. Kintap Jaya Wattindo,No group,,99,767
7004,IDN,PT. Inti Gerak Maju 2,PT. Inti Gerak Maju,Sinar Mas,,68,9351
7005,IDN,PT. Indoraya Everlateks,PT. Indoraya Everlateks,No group,,99,993
7006,IDN,PT. Damit Mitra Sekawan 1,PT. Damit Mitra Sekawan,Wings,,78,14948
7007,IDN,PT. Damit Mitra Sekawan 2,PT. Damit Mitra Sekawan,Wings,,78,259
7008,IDN,PT. Damit Mitra Sekawan 3,PT. Damit Mitra Sekawan,Wings,,78,772
7009,IDN,PT. Damit Mitra Sekawan 4,PT. Damit Mitra Sekawan,Wings,,78,899
7010,IDN,PT. Candi Arta 1,PT. Candi Arta,No group,,99,1157
7011,IDN,PT. Cakung Permata Nusa 1,PT. Cakung Permata Nusa,Astra International,,5,1011
7012,IDN,PT. Cakung Permata Nusa 2,PT. Cakung Permata Nusa,Astra International,,5,2458
7013,IDN,PT. Cakung Permata Nusa 3,PT. Cakung Permata Nusa,Astra International,,5,986
7014,IDN,PT. Cakradenta Agung Pertiwi 1,PT. Cakradenta Agung Pertiwi,Astra International,,5,263
7015,IDN,PT. Cakradenta Agung Pertiwi 2,PT. Cakradenta Agung Pertiwi,Astra International,,5,7
7016,IDN,PT. Cakradenta Agung Pertiwi 3,PT. Cakradenta Agung Pertiwi,Astra International,,5,9
7017,IDN,PT. Cakradenta Agung Pertiwi 4,PT. Cakradenta Agung Pertiwi,Astra International,,5,3
7018,IDN,PT. Cakradenta Agung Pertiwi 5,PT. Cakradenta Agung Pertiwi,Astra International,,5,111
7019,IDN,PT. Cakradenta Agung Pertiwi 6,PT. Cakradenta Agung Pertiwi,Astra International,,5,6
7020,IDN,PT. Cakradenta Agung Pertiwi 7,PT. Cakradenta Agung Pertiwi,Astra International,,5,30
7021,IDN,PT. Cakradenta Agung Pertiwi 8,PT. Cakradenta Agung Pertiwi,Astra International,,5,8
7022,IDN,PT. Cakradenta Agung Pertiwi 9,PT. Cakradenta Agung Pertiwi,Astra International,,5,116
7023,IDN,PT. Cakradenta Agung Pertiwi 10,PT. Cakradenta Agung Pertiwi,Astra International,,5,21
7024,IDN,PT. Cakradenta Agung Pertiwi 11,PT. Cakradenta Agung Pertiwi,Astra International,,5,59
7025,IDN,PT. Cakradenta Agung Pertiwi 12,PT. Cakradenta Agung Pertiwi,Astra International,,5,37
7026,IDN,PT. Bumi Raya Investindo 1,PT. Bumi Raya Investindo,Tiga Pilar Sejahtera Food,PT Bumi Raya Investindo,74,1049
7027,IDN,PT. Bumi Lestari Sumber Pratama 1,PT. Bumi Lestari Sumber Pratama,No group,,99,400
7028,IDN,PT. Bumi Lestari Sumber Pratama 2,PT. Bumi Lestari Sumber Pratama,No group,,99,944
7029,IDN,PT. Buana Karya Bhakti,PT. Buana Karya Bhakti,Daya Sakti Group,,13,7023
7030,IDN,PT. Bersama Sejahtera Sakti 1,PT. Bersama Sejahtera Sakti,Sime Darby,,66,111
7031,IDN,PT. Bersama Sejahtera Sakti 2,PT. Bersama Sejahtera Sakti,Sime Darby,,66,1071
7032,IDN,PT. Inti Gerak Maju 1,PT. Inti Gerak Maju,Sinar Mas,,68,4196
7033,IDN,PT. Inti Gerak Maju 3,PT. Inti Gerak Maju,Sinar Mas,,68,6795
